record_key,measurement_key,measurement_id,sequence_id,substrate_id,pair_id,split_family,split
887b4e11d3610558,887b4e11d3610558,meas_e060d360fb683991,d8a13235e36b,pubchem:17409,pair_b0efe5750c102554,pair_exclusive,train
897c01f97b545bf9,897c01f97b545bf9,meas_d0101a63c5317264,27293a971628,pubchem:44229111,pair_38a0d33fe07c54bc,pair_exclusive,train
8aab0395754cca49,8aab0395754cca49,meas_9282388d15adfd66,eba907ce489a,pubchem:84422,pair_7971f278dcbb5a04,pair_exclusive,train
8b6e16db725a181a,8b6e16db725a181a,meas_aa10b12bc7d5d4ff,c96891e8f45b,pubchem:161355,pair_c4b516b2a71294bd,pair_exclusive,train
919f3e36c309ea7f,919f3e36c309ea7f,meas_e62b2a84340c11f8,cf4fa65d7386,pubchem:7041,pair_14260b137eca6ac3,pair_exclusive,train
95dc5f88deb2bfec,95dc5f88deb2bfec,meas_e629e44323ceb3e1,fe715e85e747,pubchem:92753,pair_fb4d1d526dd929f3,pair_exclusive,train
9c14422b393b231c,9c14422b393b231c,meas_7aa6f3ffec6cffd4,6eb62d752564,pubchem:5957,pair_f10c5c8cd53c6e47,pair_exclusive,test
9fab8f84d92edd5f,9fab8f84d92edd5f,meas_b6a24953172e06cb,6a1c7eefe696,pubchem:107735,pair_a40c6663d190f467,pair_exclusive,train
a1701b05a75763e7,a1701b05a75763e7,meas_d1d7b5ca5a26b804,e5fd2f65d603,pubchem:6992400,pair_f83ee8c82d841cc9,pair_exclusive,train
a25dd00e38530e10,a25dd00e38530e10,meas_0a38a0dcbfd882fe,47d8ff364736,pubchem:439183,pair_d99300568647f2bd,pair_exclusive,train
a7dcd686fe0969db,a7dcd686fe0969db,meas_5edacd0f7559e65b,47d8ff364736,pubchem:439183,pair_ad003b885a7397ad,pair_exclusive,train
b5dbf9336f62dc30,b5dbf9336f62dc30,meas_960e81273f3f9f40,a4aca09e1f59,pubchem:5957,pair_3f737ccea160592a,pair_exclusive,train
c3f1269e573aacfe,c3f1269e573aacfe,meas_9c11f9ef32f84567,f5d1834c2b1c,pubchem:104745,pair_5934443d07bc8e34,pair_exclusive,val
c437398587c32dba,c437398587c32dba,meas_1a34fe3c1b2f71b4,15372874f5e8,pubchem:378,pair_28ef2170502eddc1,pair_exclusive,train
dd6dc3fb6374a307,dd6dc3fb6374a307,meas_a353a832850e9c96,4cb4b3bc9314,pubchem:644102,pair_4277a35ffa154ff4,pair_exclusive,train
f50127e73724fb89,f50127e73724fb89,meas_e23d1e36d94e5189,4cb4b3bc9314,pubchem:3440921,pair_b8b4d5bda71d07f8,pair_exclusive,train
f968a0d73be51eca,f968a0d73be51eca,meas_8c4a22bc98380a41,cf4fa65d7386,pubchem:5464076,pair_41e39d59fe0e8182,pair_exclusive,train
fcf57f85cc2a0f0a,fcf57f85cc2a0f0a,meas_28054c9de8864faf,5df5588f2333,pubchem:22253297,pair_b1c16c495cf1b4f6,pair_exclusive,train
ff45b7a91c187d2f,ff45b7a91c187d2f,meas_3a81ac2cfb94f07d,15372874f5e8,pubchem:5957,pair_70c464bb1bb18711,pair_exclusive,test
